hs8,mfn_rate,rate_type,rate_raw
99021510,0,free,Free
99021511,0,free,Free
99021512,0,free,Free
99021513,0,free,Free
99021514,0,free,Free
99021515,0,free,Free
99021516,0,free,Free
99021517,0,free,Free
99021518,0.015,ad_valorem,1.5%
99021520,0,free,Free
99021521,0,free,Free
99021522,0,free,Free
99021523,0,free,Free
99021524,0,free,Free
99021525,0,free,Free
99021526,0,free,Free
99021527,0,free,Free
99021528,0,free,Free
99021530,0,free,Free
99021531,0.042,ad_valorem,4.2%
99021532,0,free,Free
99021533,0.027999999999999997,ad_valorem,2.8%
99021534,0.016,ad_valorem,1.6%
99021535,0.02,ad_valorem,2.0%
99021536,0,free,Free
99021537,0.016,ad_valorem,1.6%
99021538,0,free,Free
99021539,0,free,Free
99021540,0,free,Free
99021541,0.015,ad_valorem,1.5%
99021542,0.006,ad_valorem,0.6%
99021543,0.019,ad_valorem,1.9%
99021544,0.004,ad_valorem,0.4%
99021545,0,free,Free
99021546,0,free,Free
99021547,0,free,Free
99021548,0,free,Free
99021549,0,free,Free
99021550,0.006,ad_valorem,0.6%
99021551,0.005,ad_valorem,0.5%
99021552,0.017,ad_valorem,1.7%
99021553,0,free,Free
99021554,0.040999999999999995,ad_valorem,4.1%
99021555,0.03,ad_valorem,3.0%
99021556,0,free,Free
99021557,0,free,Free
99021558,0,free,Free
99021559,0,free,Free
99021562,0.008,ad_valorem,0.8%
99021563,0,free,Free
99021564,0.018000000000000002,ad_valorem,1.8%
99021566,0.027000000000000003,ad_valorem,2.7%
99021567,0,free,Free
99021568,0,free,Free
99021569,0,free,Free
99021570,0.001,ad_valorem,0.1%
99021571,0,free,Free
99021572,0,free,Free
99021573,0.037000000000000005,ad_valorem,3.7%
99021574,0.012,ad_valorem,1.2%
99021575,0,free,Free
99021576,0,free,Free
99021577,0,free,Free
99021578,0,free,Free
99021579,0.021,ad_valorem,2.1%
99021580,0,free,Free
99021581,0,free,Free
99021582,0.025,ad_valorem,2.5%
99021583,0,free,Free
99021584,0,free,Free
99021585,0.023,ad_valorem,2.3%
99021586,0,free,Free
99021587,0,free,Free
99021588,0,free,Free
99021589,0,free,Free
99021590,0,free,Free
99021591,0.005,ad_valorem,0.5%
99021592,0,free,Free
99021593,0,free,Free
99021594,0.019,ad_valorem,1.9%
99021595,0,free,Free
99021596,0.006,ad_valorem,0.6%
99021597,0,free,Free
99021598,0,free,Free
99021599,0,free,Free
99021601,0.019,ad_valorem,1.9%
99021602,0.017,ad_valorem,1.7%
99021603,0,free,Free
99021604,0.01,ad_valorem,1.0%
99021605,0,free,Free
99021606,0.017,ad_valorem,1.7%
99021607,0.027999999999999997,ad_valorem,2.8%
99021608,0,free,Free
99021609,0.02,ad_valorem,2.0%
99021610,0.003,ad_valorem,0.3%
99021611,0,free,Free
99021612,0,free,Free
99021613,0,free,Free
99021614,0,free,Free
99021615,0,free,Free
99021616,0.019,ad_valorem,1.9%
99021617,0.006999999999999999,ad_valorem,0.7%
99021618,0,free,Free
99021619,0,free,Free
99021620,0,free,Free
99021621,0,free,Free
99021622,0,free,Free
99021623,0,free,Free
99021624,0,free,Free
99021625,0,free,Free
99021626,0,free,Free
99021627,0,free,Free
99021628,0,free,Free
99021629,0,free,Free
99021630,0,free,Free
99021631,0.003,ad_valorem,0.3%
99021632,0,free,Free
99021633,0,free,Free
99021634,0,free,Free
99021635,0,free,Free
99021636,0,free,Free
99021637,0,free,Free
99021638,0.004,ad_valorem,0.4%
99021639,0,free,Free
99021640,0.016,ad_valorem,1.6%
99021641,0.012,ad_valorem,1.2%
99021642,0,free,Free
99021643,0,free,Free
99021644,0,free,Free
99021645,0,free,Free
99021646,0.01,ad_valorem,1.0%
99021647,0.005,ad_valorem,0.5%
99021648,0.012,ad_valorem,1.2%
99021649,0,free,Free
99021650,0,free,Free
99021651,0,free,Free
99021652,0,free,Free
99021653,0,free,Free
99021654,0,free,Free
99021655,0,free,Free
99021656,0,free,Free
99021657,0,free,Free
99021658,0,free,Free
99021659,0,free,Free
99021660,0,free,Free
99021661,0,free,Free
99021662,0,free,Free
99021663,0.006999999999999999,ad_valorem,0.7%
99021664,0,free,Free
99021665,0.004,ad_valorem,0.4%
99021666,0,free,Free
99021667,0,free,Free
99021668,0,free,Free
99021669,0,free,Free
99021670,0.018000000000000002,ad_valorem,1.8%
99021671,0,free,Free
99021672,0,free,Free
99021673,0,free,Free
99021674,0,free,Free
99021675,0,free,Free
99021676,0,free,Free
99021677,0,free,Free
99021678,0,free,Free
99021679,0.004,ad_valorem,0.4%
99021680,0,free,Free
99021681,0,free,Free
99021682,0,free,Free
99021683,0,free,Free
99021684,0,free,Free
99021685,0.036000000000000004,ad_valorem,3.6%
99021686,0,free,Free
99021687,0,free,Free
99021688,0,free,Free
99021689,0,free,Free
99021690,0,free,Free
99021691,0,free,Free
99021692,0.005,ad_valorem,0.5%
99021693,0,free,Free
99021694,0,free,Free
99021695,0,free,Free
99021696,0,free,Free
99021697,0.239,ad_valorem,23.9%
99021701,0,free,Free
99021702,0.021,ad_valorem,2.1%
99021703,0,free,Free
99021704,0.023,ad_valorem,2.3%
99021705,0,free,Free
99021706,0.024,ad_valorem,2.4%
99021707,0,free,Free
99021708,0,free,Free
99021709,0,free,Free
99021710,0.067,ad_valorem,6.7%
99021711,0,free,Free
99021712,0,free,Free
99021713,0,free,Free
99021714,0,free,Free
99021715,0,free,Free
99021716,0,free,Free
99021717,0,free,Free
99021718,0,free,Free
99021719,0,free,Free
99021720,0,free,Free
99021721,0,free,Free
99021722,0,free,Free
99021723,0,free,Free
99021724,0,free,Free
99021725,0,free,Free
99021726,0,free,Free
99021727,0,free,Free
99021728,0,free,Free
99021729,0,free,Free
99021730,0,free,Free
99021731,0,free,Free
99021732,0,free,Free
99021733,0,free,Free
99021734,0,free,Free
99021735,0,free,Free
99021736,0,free,Free
99021737,0,free,Free
99021738,0,free,Free
99021739,0,free,Free
99021740,0,free,Free
99021741,0,free,Free
99021742,0,free,Free
99021743,0,free,Free
99021744,0,free,Free
99021745,0.031,ad_valorem,3.1%
99021746,0.053,ad_valorem,5.3%
99021747,0,free,Free
99021748,0.03,ad_valorem,3.0%
99021749,0,free,Free
99021750,0,free,Free
99021751,0.038,ad_valorem,3.8%
99021752,0,free,Free
99021753,0,free,Free
99021754,0,free,Free
99021755,0,free,Free
99021756,0,free,Free
99021757,0,free,Free
99021758,0,free,Free
99021759,0.01,ad_valorem,1.0%
99021760,0,free,Free
99021761,0,free,Free
99021762,0.01,ad_valorem,1.0%
99021763,0,free,Free
99021764,0,free,Free
99021765,0.03,ad_valorem,3.0%
99021770,0.026000000000000002,ad_valorem,2.6%
99021771,0.004,ad_valorem,0.4%
99021772,0,free,Free
99021773,0,free,Free
99021774,0,free,Free
99021775,0.031,ad_valorem,3.1%
99021776,0,free,Free
99021777,0.025,ad_valorem,2.5%
99021778,0,free,Free
99021779,0,free,Free
99021780,0.009000000000000001,ad_valorem,0.9%
99021781,0.009000000000000001,ad_valorem,0.9%
99021782,0,free,Free
99021783,0.027999999999999997,ad_valorem,2.8%
99021784,0.008,ad_valorem,0.8%
99021785,0.043,ad_valorem,4.3%
99021786,0,free,Free
99021787,0,free,Free
99021788,0,free,Free
99021789,0,free,Free
99021790,0,free,Free
99021791,0,free,Free
99021792,0,free,Free
99021793,0,free,Free
99021794,0,free,Free
99021795,0,free,Free
99021796,0,free,Free
99021797,0,free,Free
99021798,0,free,Free
99021799,0,free,Free
99021801,0,free,Free
99021802,0,free,Free
99021803,0,free,Free
99030405,2,ad_valorem,200%
99030410,2,ad_valorem,200%
99030415,2,ad_valorem,200%
99030420,2,ad_valorem,200%
99030425,2,ad_valorem,200%
99030430,2,ad_valorem,200%
99030435,2,ad_valorem,200%
99030440,2,ad_valorem,200%
99030445,2,ad_valorem,200%
99030450,2,ad_valorem,200%
99030455,2,ad_valorem,200%
99030804,1,ad_valorem,100%
99030807,1,ad_valorem,100%
99030808,1,ad_valorem,100%
99030809,1,ad_valorem,100%
99030810,1,ad_valorem,100%
99030811,1,ad_valorem,100%
99030813,1,ad_valorem,100%
99030814,1,ad_valorem,100%
99030815,1,ad_valorem,100%
99031919,0,free,Free
99031920,0,free,Free
99031921,0,free,Free
99031922,0,free,Free
99031923,0,free,Free
99032701,1,ad_valorem,100%
99032702,1,ad_valorem,100%
99032703,1,ad_valorem,100%
99032704,1,ad_valorem,100%
99032705,1,ad_valorem,100%
99032706,1,ad_valorem,100%
99032707,1,ad_valorem,100%
99032708,1,ad_valorem,100%
99032709,1,ad_valorem,100%
99032710,1,ad_valorem,100%
99032711,1,ad_valorem,100%
99032712,1,ad_valorem,100%
99032713,1,ad_valorem,100%
99032714,1,ad_valorem,100%
99032715,1,ad_valorem,100%
99034005,0.25,ad_valorem,25%
99034010,0.25,ad_valorem,25%
99034105,0.4,ad_valorem,40%
99034110,0.4,ad_valorem,40%
99034115,1,ad_valorem,100%
99034120,1,ad_valorem,100%
99034125,1,ad_valorem,100%
99034130,1,ad_valorem,100%
99034135,1,ad_valorem,100%
99034140,1,ad_valorem,100%
99034145,1,ad_valorem,100%
99034501,0.14,ad_valorem,14%
99034502,0.3,ad_valorem,30%
99034505,0,specific,No change
99034506,0.3,ad_valorem,30%
99034521,0,specific,No change
99034522,0.3,ad_valorem,30%
99034525,0.3,ad_valorem,30%
99034527,0,specific,No change
99034529,0,specific,No change
99035301,0.1,ad_valorem,10%
99035501,0,free,Free
99038001,0.25,compound,The duty provided in the applicable subheading + 25%
99038003,0.25,compound,The duty provided in the applicable subheading + 25%
99038005,0,free,Free
99038006,0,free,Free
99038007,0,free,Free
99038008,0,free,Free
99038009,0,free,Free
99038010,0,free,Free
99038011,0,free,Free
99038012,0,free,Free
99038013,0,free,Free
99038014,0,free,Free
99038015,0,free,Free
99038016,0,free,Free
99038017,0,free,Free
99038018,0,free,Free
99038019,0,free,Free
99038020,0,free,Free
99038021,0,free,Free
99038022,0,free,Free
99038023,0,free,Free
99038024,0,free,Free
99038025,0,free,Free
99038026,0,free,Free
99038027,0,free,Free
99038028,0,free,Free
99038029,0,free,Free
99038030,0,free,Free
99038031,0,free,Free
99038032,0,free,Free
99038033,0,free,Free
99038034,0,free,Free
99038035,0,free,Free
99038036,0,free,Free
99038037,0,free,Free
99038038,0,free,Free
99038039,0,free,Free
99038040,0,free,Free
99038041,0,free,Free
99038042,0,free,Free
99038043,0,free,Free
99038044,0,free,Free
99038045,0,free,Free
99038046,0,free,Free
99038047,0,free,Free
99038048,0,free,Free
99038049,0,free,Free
99038050,0,free,Free
99038051,0,free,Free
99038052,0,free,Free
99038053,0,free,Free
99038054,0,free,Free
99038055,0,free,Free
99038056,0,free,Free
99038057,0,free,Free
99038058,0,free,Free
99038060,0,specific,The duty provided in the applicable subheading
99038061,0.25,compound,The duty provided in the applicable subheading + 25%
99038062,0,specific,The duty provided in the applicable subheading
99038065,0,free,Free
99038066,0,free,Free
99038067,0,free,Free
99038068,0,free,Free
99038069,0,free,Free
99038070,0,free,Free
99038071,0,free,Free
99038072,0,free,Free
99038073,0,free,Free
99038074,0,free,Free
99038075,0,free,Free
99038076,0,free,Free
99038077,0,free,Free
99038078,0,free,Free
99038079,0,free,Free
99038080,0,free,Free
99038081,0,free,Free
99038082,0,free,Free
99038083,0,free,Free
99038084,0,free,Free
99038085,0,free,Free
99038086,0,free,Free
99038087,0,free,Free
99038088,0,free,Free
99038089,0,free,Free
99038090,0,free,Free
99038091,0,free,Free
99038092,0,free,Free
99038093,0,free,Free
99038094,0,free,Free
99038095,0,free,Free
99038096,0,free,Free
99038097,0,free,Free
99038098,0,free,Free
99038099,0,free,Free
99038101,0,free,Free
99038102,0,free,Free
99038103,0,free,Free
99038104,0,free,Free
99038105,0,free,Free
99038106,0,free,Free
99038107,0,free,Free
99038108,0,free,Free
99038109,0,free,Free
99038110,0,free,Free
99038111,0,free,Free
99038112,0,free,Free
99038113,0,free,Free
99038114,0,free,Free
99038115,0,free,Free
99038116,0,free,Free
99038117,0,free,Free
99038118,0,free,Free
99038119,0,free,Free
99038125,0,free,Free
99038126,0,free,Free
99038127,0,free,Free
99038128,0,free,Free
99038129,0,free,Free
99038130,0,free,Free
99038131,0,free,Free
99038132,0,free,Free
99038133,0,free,Free
99038134,0,free,Free
99038135,0,free,Free
99038136,0,free,Free
99038137,0,free,Free
99038138,0,free,Free
99038139,0,free,Free
99038140,0,free,Free
99038141,0,free,Free
99038142,0,free,Free
99038143,0,free,Free
99038144,0,free,Free
99038145,0,free,Free
99038146,0,free,Free
99038147,0,free,Free
99038148,0,free,Free
99038149,0,free,Free
99038150,0,free,Free
99038151,0,free,Free
99038152,0,free,Free
99038153,0,free,Free
99038154,0,free,Free
99038155,0,free,Free
99038156,0,free,Free
99038157,0,free,Free
99038158,0,free,Free
99038159,0,free,Free
99038160,0,free,Free
99038161,0,free,Free
99038162,0,free,Free
99038163,0,free,Free
99038164,0,free,Free
99038165,0,free,Free
99038166,0,free,Free
99038167,0,free,Free
99038168,0,free,Free
99038169,0,free,Free
99038170,0,free,Free
99038171,0,free,Free
99038172,0,free,Free
99038173,0,free,Free
99038174,0,free,Free
99038175,0,free,Free
99038176,0,free,Free
99038177,0,free,Free
99038178,0,free,Free
99038180,0,free,Free
99038181,0,free,Free
99038182,0,free,Free
99038183,0.25,compound,The duty provided in the applicable subheading + 25%
99038184,0.25,compound,The duty provided in the applicable subheading + 25%
99038185,0.25,compound,The duty provided in the applicable subheading + 25%
99038186,0.25,compound,The duty provided in the applicable subheading + 25%
99038501,0.1,compound,The duty provided in the applicable subheading + 10%
99038503,0.1,compound,The duty provided in the applicable subheading + 10%
99038505,0,specific,The duty provided in the applicable subheading
99038506,0,specific,The duty provided for in the applicable subheading
99038511,0,specific,The duty provided in the applicable subheading
99038521,0.1,compound,The duty provided in the applicable subheading + 10%
99038525,0,specific,The duty provided in the applicable subheading
99038527,0,specific,The duty provided in the applicable subheading
99038529,0,specific,The duty provided in the applicable subheading
99038531,0,specific,The duty provided in the applicable subheading
99038532,0,specific,The duty provided in the applicable subheading
99038533,0,specific,The duty provided in the applicable subheading
99038534,0,specific,The duty provided in the applicable subheading
99038535,0,specific,The duty provided in the applicable subheading
99038536,0,specific,The duty provided in the applicable subheading
99038537,0,specific,The duty provided in the applicable subheading
99038538,0,specific,The duty provided in the applicable subheading
99038539,0,specific,The duty provided in the applicable subheading
99038540,0,specific,The duty provided in the applicable subheading
99038541,0,specific,The duty provided in the applicable subheading
99038542,0,specific,The duty provided in the applicable subheading
99038543,0,specific,The duty provided in the applicable subheading
99038544,0,specific,The duty provided in the applicable subheading
99038550,0,specific,The duty provided in the applicable subheading
99038551,0,specific,The duty provided in the applicable subheading
99038552,0,specific,The duty provided in the applicable subheading
99038553,0,specific,The duty provided in the applicable subheading
99038554,0,specific,The duty provided in the applicable subheading
99038555,0,specific,The duty provided in the applicable subheading
99038556,0,specific,The duty provided in the applicable subheading
99038557,0,specific,The duty provided in the applicable subheading
99038558,0,specific,The duty provided in the applicable subheading
99038559,0,specific,The duty provided in the applicable subheading
99038560,0,specific,The duty provided in the applicable subheading
99038561,0,specific,The duty provided in the applicable subheading
99038562,0,specific,The duty provided in the applicable subheading
99038563,0,specific,The duty provided in the applicable subheading
99038564,0,specific,The duty provided in the applicable subheading
99038565,0,specific,The duty provided in the applicable subheading
99038566,0,specific,The duty provided in the applicable subheading
99038567,2,compound,The duty provided in the applicable subheading + 200%
99038568,2,compound,The duty provided in the applicable subheading + 200%
99038569,2,compound,The duty provided in the applicable subheading + 200%
99038570,2,compound,The duty provided in the applicable subheading + 200%
99038571,0.1,compound,The duty provided in the applicable subheading + 10%
99038572,0.1,compound,The duty provided in the applicable subheading + 10%
99038801,0.25,other,The duty provided in the applicable subheading plus 25%
99038802,0.25,compound,The duty provided in the applicable subheading + 25%
99038803,0.25,compound,The duty provided in the applicable subheading + 25%
99038804,0.25,compound,The duty provided in the applicable subheading + 25%
99038805,0,specific,The duty provided in the applicable subheading
99038806,0,specific,The duty provided in the applicable subheading
99038807,0,specific,The duty provided in the applicable subheading
99038808,0,specific,The duty provided in the applicable subheading
99038809,0.1,compound,The duty provided in the applicable subheading + 10%
99038810,0,specific,The duty provided in the applicable subheading
99038811,0,specific,The duty provided in the applicable subheading
99038812,0,specific,The duty provided in the applicable subheading
99038813,0,specific,The duty provided in the applicable subheading
99038814,0,specific,The duty provided in the applicable subheading
99038815,0.075,compound,The duty provided in the applicable subheading + 7.5%
99038816,0.15,compound,The duty provided in the applicable subheading + 15%
99038817,0,specific,The duty provided in the applicable subheading
99038818,0,specific,The duty provided in the applicable subheading
99038819,0,specific,The duty provided in the applicable subheading
99038820,0,specific,The duty provided in the applicable subheading
99038821,0,specific,The duty provided in the applicable subheading
99038822,0,specific,The duty provided in the applicable subheading
99038823,0,specific,The duty provided in the applicable subheading
99038824,0,specific,The duty provided in the applicable subheading
99038825,0,specific,The duty provided in the applicable subheading
99038826,0,specific,The duty provided in the applicable subheading
99038827,0,specific,The duty provided in the applicable subheading
99038828,0,specific,The duty provided in the applicable subheading
99038833,0,specific,The duty provided in the applicable subheading
99038834,0,specific,The duty provided in the applicable subheading
99038835,0,specific,The duty provided in the applicable subheading
99038836,0,specific,The duty provided in the applicable subheading
99038837,0,specific,The duty provided in the applicable subheading
99038838,0,specific,The duty provided in the applicable subheading
99038839,0,specific,The duty provided in the applicable subheading
99038840,0,specific,The duty provided in the applicable subheading
99038841,0,specific,The duty provided in the applicable subheading
99038842,0,specific,The duty provided in the applicable subheading
99038843,0,specific,The duty provided in the applicable subheading
99038844,0,specific,The duty provided in the applicable subheading
99038845,0,specific,The duty provided in the applicable subheading
99038846,0,specific,The duty provided in the applicable subheading
99038847,0,specific,The duty provided in the applicable subheading
99038848,0,specific,The duty provided in the applicable subheading
99038849,0,specific,The duty provided in the applicable subheading
99038850,0,specific,The duty provided in the applicable subheading
99038851,0,specific,The duty provided in the applicable subheading
99038852,0,specific,The duty provided in the applicable subheading
99038853,0,specific,The duty provided in the applicable subheading
99038854,0,specific,The duty provided in the applicable subheading
99038855,0,specific,The duty provided in the applicable subheading
99038856,0,specific,The duty provided in the applicable subheading
99038857,0,specific,The duty provided in the applicable subheading
99038858,0,specific,The duty provided in the applicable subheading
99038859,0,specific,The duty provided in the applicable subheading
